Date, Unread, Inbox Total, Deleted Total
2014-01-09 05:50:04, 281, 1460, 1153
2014-01-09 05:55:05, 277, 1457, 1156
2014-01-09 06:00:14, 278, 1458, 1156
2014-01-09 06:05:07, 278, 1458, 1156
2014-01-09 06:10:05, 278, 1458, 1156
2014-01-09 06:15:05, 278, 1458, 1156
2014-01-09 06:20:03, 278, 1458, 1156
2014-01-09 06:25:04, 279, 1460, 1156
2014-01-09 06:30:04, 279, 1460, 1156
2014-01-09 06:35:05, 279, 1460, 1156
2014-01-09 06:40:05, 280, 1461, 1156
2014-01-09 06:45:04, 279, 1461, 1156
2014-01-09 06:50:07, 279, 1461, 1156
2014-01-09 06:55:04, 279, 1461, 1156
2014-01-09 07:00:04, 279, 1461, 1156
2014-01-09 07:05:04, 279, 1461, 1156
2014-01-09 07:10:07, 279, 1461, 1156
2014-01-09 07:15:04, 279, 1461, 1156
2014-01-09 07:20:05, 279, 1461, 1156
2014-01-09 07:25:06, 279, 1461, 1156
2014-01-09 07:30:05, 281, 1463, 1156
2014-01-09 07:35:03, 282, 1464, 1156
2014-01-09 07:40:04, 282, 1464, 1156
2014-01-09 07:45:06, 282, 1464, 1156
2014-01-09 07:50:05, 282, 1464, 1156
2014-01-09 07:55:05, 283, 1465, 1156
2014-01-09 08:00:05, 283, 1465, 1156
2014-01-09 08:05:05, 284, 1466, 1156
2014-01-09 08:10:04, 284, 1466, 1156
2014-01-09 08:15:06, 284, 1466, 1156
2014-01-09 08:20:09, 284, 1466, 1156
2014-01-09 08:25:04, 285, 1467, 1156
2014-01-09 08:30:04, 285, 1467, 1156
2014-01-09 08:35:05, 286, 1468, 1156
2014-01-09 08:40:05, 286, 1468, 1156
2014-01-09 08:45:03, 286, 1468, 1156
2014-01-09 08:50:03, 286, 1468, 1156
2014-01-09 08:55:05, 285, 1468, 1156
2014-01-09 09:00:06, 285, 1468, 1156
2014-01-09 09:05:05, 287, 1470, 1156
2014-01-09 09:10:04, 287, 1470, 1156
2014-01-09 09:15:03, 287, 1470, 1156
2014-01-09 09:20:04, 288, 1471, 1156
2014-01-09 09:25:05, 289, 1473, 1156
2014-01-09 09:30:04, 294, 1478, 1156
2014-01-09 09:35:04, 284, 1458, 1179
2014-01-09 09:40:04, 283, 1459, 1179
2014-01-09 09:45:03, 283, 1459, 1179
2014-01-09 09:50:05, 275, 1452, 1187
2014-01-09 09:55:04, 270, 1447, 1193
2014-01-09 10:00:29, 270, 1444, 1199
2014-01-09 10:05:05, 273, 1447, 1199
2014-01-09 10:10:05, 275, 1449, 1199
2014-01-09 10:15:04, 276, 1450, 1199
2014-01-09 10:20:06, 276, 1450, 1199
2014-01-09 10:25:04, 278, 1452, 1199
2014-01-09 10:30:05, 281, 1455, 1200
2014-01-09 10:35:06, 280, 1457, 1200
2014-01-09 10:40:04, 282, 1459, 1200
2014-01-09 10:45:06, 281, 1459, 1200
2014-01-09 10:50:37, 282, 1460, 1201
2014-01-09 10:55:04, 283, 1461, 1201
2014-01-09 11:00:15, 284, 1461, 1202
2014-01-09 11:05:03, 284, 1462, 1202
2014-01-09 11:10:08, 286, 1464, 1202
2014-01-09 11:15:04, 290, 1468, 1202
2014-01-09 11:20:11, 294, 1472, 1202
2014-01-09 11:25:07, 296, 1474, 1202
2014-01-09 11:30:27, 297, 1475, 1202
2014-01-09 11:35:04, 299, 1477, 1202
2014-01-09 11:40:06, 299, 1477, 1202
2014-01-09 11:45:11, 299, 1478, 1202
2014-01-09 11:50:04, 299, 1478, 1202
2014-01-09 11:55:06, 300, 1479, 1202
2014-01-09 12:00:05, 301, 1480, 1202
2014-01-09 12:06:03, 303, 1483, 1202
2014-01-09 12:10:06, 304, 1484, 1202
2014-01-09 12:15:05, 306, 1486, 1202
2014-01-09 12:20:03, 306, 1486, 1202
2014-01-09 12:25:07, 306, 1486, 1202
2014-01-09 12:30:04, 295, 1473, 1216
2014-01-09 12:35:07, 281, 1462, 1228
2014-01-09 12:40:37, 278, 1462, 1231
2014-01-09 12:45:05, 279, 1465, 1231
2014-01-09 12:50:04, 278, 1465, 1231
2014-01-09 12:55:06, 280, 1467, 1231
2014-01-09 13:00:24, 279, 1469, 1231
2014-01-09 13:05:07, 280, 1470, 1231
2014-01-09 13:10:08, 278, 1471, 1231
2014-01-09 13:15:14, 280, 1473, 1232
2014-01-09 13:20:05, 280, 1473, 1232
2014-01-09 13:25:11, 285, 1478, 1232
2014-01-09 13:30:06, 279, 1473, 1238
2014-01-09 13:35:05, 278, 1473, 1238
2014-01-09 13:40:03, 278, 1475, 1238
2014-01-09 13:45:07, 276, 1471, 1242
2014-01-09 13:50:05, 276, 1471, 1242
2014-01-09 13:55:06, 276, 1471, 1242
2014-01-09 14:00:04, 276, 1471, 1242
2014-01-09 14:05:06, 276, 1471, 1242
2014-01-09 14:10:07, 276, 1468, 1245
2014-01-09 14:15:06, 269, 1455, 1258
2014-01-09 14:20:07, 269, 1455, 1258
2014-01-09 14:25:04, 269, 1455, 1258
2014-01-09 14:30:08, 271, 1457, 1258
2014-01-09 14:35:05, 273, 1459, 1256
2014-01-09 14:40:05, 271, 1458, 1257
2014-01-09 14:45:08, 271, 1458, 1257
2014-01-09 14:50:07, 271, 1458, 1257
2014-01-09 14:55:08, 272, 1459, 1257
2014-01-09 15:00:05, 270, 1459, 1257
2014-01-09 15:05:07, 271, 1458, 1258
2014-01-09 15:10:34, 272, 1459, 1260
2014-01-09 15:15:05, 272, 1459, 1260
2014-01-09 15:20:05, 270, 1459, 1261
2014-01-09 15:25:05, 271, 1460, 1261
2014-01-09 15:50:05, 273, 1460, 1264
2014-01-09 15:55:33, 274, 1461, 1264
2014-01-09 16:00:05, 275, 1460, 1268
2014-01-09 16:05:04, 276, 1460, 1266
2014-01-09 16:10:07, 276, 1460, 1266
2014-01-09 16:15:05, 276, 1460, 1266
2014-01-09 16:20:06, 276, 1460, 1266
2014-01-09 16:25:05, 277, 1461, 1266
2014-01-09 16:30:08, 277, 1461, 1266
2014-01-09 16:35:17, 280, 1464, 1267
2014-01-09 16:40:12, 281, 1466, 1267
2014-01-09 16:45:30, 282, 1467, 1267
2014-01-09 16:50:07, 283, 1468, 1267
2014-01-09 16:55:05, 286, 1471, 1267
2014-01-09 17:00:07, 286, 1471, 1267
2014-01-09 17:05:25, 286, 1471, 1267
2014-01-09 17:10:05, 285, 1472, 1267
2014-01-09 17:15:07, 286, 1473, 1267
2014-01-09 17:20:06, 286, 1473, 1267
2014-01-09 17:25:04, 287, 1475, 1267
2014-01-09 17:30:12, 287, 1475, 1267
2014-01-09 17:35:06, 289, 1477, 1267
2014-01-09 17:40:05, 289, 1477, 1267
2014-01-09 17:45:06, 289, 1477, 1267
2014-01-09 17:50:04, 289, 1477, 1267
2014-01-09 17:55:07, 289, 1477, 1267
2014-01-09 18:00:05, 289, 1477, 1267
